age,default,balance,housing,loan,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown
0.3766233766233767,0,0.0836253699635029,1,0,0.4666666666666667,0.0441236274908499,0.0161290322580645,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.0909090909090908,0,0.1418390136727616,0,0,0.8666666666666667,0.021756811712078,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3376623376623377,0,0.0877471719354311,1,0,0.9333333333333332,0.0593737291581943,0.0806451612903225,0.2889908256880734,0.0036363636363636,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0519480519480519,0,0.0737475714052258,1,0,0.5333333333333333,0.1079707198047986,0.0,0.389908256880734,0.0036363636363636,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1558441558441558,0,0.0724765311495651,0,0,0.5,0.1140707604717364,0.1290322580645161,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.1558441558441558,0,0.0924681785993136,0,0,0.3666666666666667,0.0642537616917446,0.0161290322580645,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.4675324675324675,0,0.0928313329580738,0,0,0.3666666666666667,0.0211468076453843,0.0,0.1146788990825688,0.0072727272727272,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.3246753246753247,0,0.081727888438981,1,0,0.8333333333333334,0.0197234648230988,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.1428571428571428,0,0.0728033700724493,1,0,0.2,0.0705571370475803,0.0161290322580645,0.3876146788990826,0.0218181818181818,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2077922077922078,0,0.0841156283478292,0,0,0.9,0.0178934526230174,0.032258064516129,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2467532467532467,0,0.0847420696166905,0,0,0.9666666666666668,0.0455469703131354,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.2077922077922078,0,0.106603962014054,1,0,0.8666666666666667,0.0095567303782025,0.064516129032258,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3506493506493507,0,0.0909429302925208,0,0,0.1,0.0481903212688084,0.064516129032258,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1818181818181818,0,0.0885279538067655,0,0,0.3666666666666667,0.0284668564457096,0.0483870967741935,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4285714285714285,0,0.0851052239754507,1,0,0.0666666666666666,0.0553070353802358,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5064935064935066,0,0.1005665207996659,1,0,0.2333333333333333,0.0544936966246441,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1558441558441558,0,0.074219672071614,1,0,0.8,0.0319235461569743,0.0483870967741935,0.4174311926605505,0.0181818181818181,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.2467532467532467,0,0.0734570479182176,1,1,0.6333333333333333,0.1799511996746645,0.064516129032258,0.1731651376146789,0.0254545454545454,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1428571428571428,0,0.074137962340893,1,1,0.2,0.0764538430256201,0.0161290322580645,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.0649350649350649,0,0.074174277776769,1,0,0.2666666666666666,0.0197234648230988,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3376623376623377,0,0.0728306066493563,1,0,0.1666666666666666,0.0298901992679951,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2077922077922078,0,0.0746282207252192,1,0,0.5666666666666667,0.0158601057340382,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1168831168831168,0,0.0776605596208668,0,0,0.5,0.0538836925579503,0.032258064516129,0.110091743119266,0.0145454545454545,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.1948051948051948,0,0.0854502206162729,1,0,0.5666666666666667,0.2291581943879626,0.032258064516129,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.8311688311688312,0,0.0750095328019174,0,0,0.8333333333333334,0.0559170394469296,0.0,0.2075688073394495,0.0072727272727272,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.5454545454545454,0,0.0728396855083253,1,0,0.0333333333333333,0.0843838958926392,0.0,0.2190366972477064,0.0181818181818181,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.1948051948051948,0,0.2615891634739345,0,0,0.6333333333333333,0.0459536396909312,0.064516129032258,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2077922077922078,0,0.140604288852977,1,1,0.9666666666666668,0.0778771858479056,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5324675324675325,0,0.0993227171209122,0,0,0.0666666666666666,0.0510370069133794,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.0649350649350649,0,0.0730848147004884,0,0,0.0,0.0390402602684017,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.2337662337662338,0,0.0728033700724493,1,0,0.2333333333333333,0.0626270841805612,0.032258064516129,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.3116883116883117,0,0.0816643364261979,0,0,0.6,0.0333468889792598,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.0649350649350649,0,0.0728033700724493,0,0,0.3,0.0433102887352582,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5324675324675325,0,0.0751547945454215,0,0,0.4666666666666667,0.0843838958926392,0.0,0.1032110091743119,0.0036363636363636,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.4415584415584415,0,0.0890091333321228,0,0,0.3,0.0270435136234241,0.032258064516129,0.1032110091743119,0.0036363636363636,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0909090909090908,0,0.0937301399960053,0,0,0.0666666666666666,0.0420902806018706,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.1948051948051948,0,0.0843153632451473,1,0,0.0666666666666666,0.4511996746644978,0.0,0.0332568807339449,0.0072727272727272,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0779220779220778,0,0.0782234488769451,1,0,0.6333333333333333,0.1917446116307442,0.032258064516129,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1948051948051948,0,0.0828536669511375,1,0,0.5666666666666667,0.0408702724684831,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.2337662337662338,0,0.0835527390917509,1,0,0.1666666666666666,0.2161447742984953,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1558441558441558,0,0.0765347811087102,0,0,0.7,0.0258235054900366,0.032258064516129,0.1720183486238532,0.0072727272727272,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.1168831168831168,0,0.112142065985147,0,0,0.6333333333333333,0.0331435542903619,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1558441558441558,0,0.074147041199862,0,0,0.0333333333333333,0.0418869459129727,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2727272727272727,0,0.0729667895338914,0,0,0.2,0.0152501016673444,0.032258064516129,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.2857142857142857,0,0.0728033700724493,0,0,0.2,0.1370475803172021,0.0161290322580645,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3506493506493507,0,0.076071759301291,0,0,0.0666666666666666,0.043716958113054,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.3246753246753247,0,0.1126504820874112,0,0,0.0333333333333333,0.1285075233834892,0.0161290322580645,0.0986238532110091,0.0036363636363636,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.4675324675324675,0,0.0762533364806711,0,1,0.3,0.1018706791378609,0.0,0.216743119266055,0.0072727272727272,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.4935064935064935,0,0.1035897808363445,0,0,0.6666666666666666,0.049410329402196,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1948051948051948,0,0.0865487625515225,0,0,0.3,0.0908906059373729,0.0,0.8360091743119267,0.0072727272727272,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.4545454545454545,0,0.0729123163800773,0,0,0.8666666666666667,0.0701504676697844,0.1451612903225806,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2077922077922078,0,0.0768253045957184,0,0,0.5666666666666667,0.0477836518910126,0.032258064516129,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5454545454545454,0,0.0747008515969713,0,0,0.4333333333333333,0.079503863359089,0.032258064516129,0.1227064220183486,0.0036363636363636,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1948051948051948,0,0.076153469032012,0,0,0.8,0.0290768605124034,0.1451612903225806,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1558441558441558,0,0.0766074119804623,1,0,0.1,0.0394469296461976,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5064935064935066,0,0.0728033700724493,0,1,0.9666666666666668,0.0211468076453843,0.0161290322580645,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5194805194805194,0,0.079939353222087,1,0,0.2,0.0335502236681577,0.032258064516129,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2077922077922078,0,0.0728487643672943,0,0,0.5666666666666667,0.0752338348922326,0.0161290322580645,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5714285714285714,0,0.077969240825813,0,0,0.1,0.019113460756405,0.064516129032258,0.2121559633027523,0.0036363636363636,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.3376623376623377,0,0.0711782543169974,1,0,0.4666666666666667,0.0677104514030093,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1298701298701298,0,0.0763168884934541,1,0,0.6333333333333333,0.0416836112240748,0.0,0.0951834862385321,0.0036363636363636,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2207792207792208,0,0.0728033700724493,1,1,0.9333333333333332,0.1104107360715738,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.4415584415584415,0,0.0728033700724493,1,0,0.2,0.0429036193574623,0.0,0.338302752293578,0.0036363636363636,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.4805194805194805,0,0.1436457066075935,0,0,0.4666666666666667,0.0896705978039853,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.6233766233766234,0,0.0839703666043251,0,0,0.5,0.0585603904026026,0.0806451612903225,0.2087155963302752,0.0109090909090909,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.2077922077922078,0,0.0728033700724493,1,0,0.6333333333333333,0.1142740951606344,0.0161290322580645,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1168831168831168,0,0.0728033700724493,0,1,0.8,0.0530703538023586,0.032258064516129,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.3116883116883117,0,0.0734479690592486,0,0,0.5333333333333333,0.016266775111834,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.1688311688311688,0,0.0756904472245928,0,0,0.0333333333333333,0.063033753558357,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.1298701298701298,0,0.0810560528752746,0,1,0.2,0.1081740544936966,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.3246753246753247,0,0.079830406914459,0,0,0.7666666666666667,0.0980073200488003,0.0,0.1055045871559633,0.0072727272727272,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.4415584415584415,0,0.074137962340893,0,0,0.9666666666666668,0.0183001220008133,0.0483870967741935,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.2987012987012987,1,0.0728033700724493,1,0,0.6,0.0042700284668564,0.1451612903225806,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.2337662337662338,0,0.0771430646596335,1,0,0.4,0.1240341602277348,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.2207792207792208,0,0.0633522778857153,1,1,0.5666666666666667,0.0213501423342822,0.0483870967741935,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2857142857142857,0,0.0859767944364752,0,0,0.9666666666666668,0.0237901586010573,0.0,0.1399082568807339,0.0036363636363636,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3896103896103896,0,0.0752365042761425,1,0,0.2,0.0144367629117527,0.0483870967741935,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1688311688311688,0,0.074137962340893,0,0,0.2666666666666666,0.0331435542903619,0.0161290322580645,0.1066513761467889,0.0109090909090909,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.1558441558441558,0,0.1232909047990848,1,0,0.8666666666666667,0.0396502643350955,0.0,0.1158256880733945,0.0036363636363636,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.1558441558441558,0,0.0751184791095455,0,0,0.8666666666666667,0.0290768605124034,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.7142857142857144,0,0.0751003213916075,0,0,0.6333333333333333,0.0701504676697844,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1818181818181818,0,0.0730394204056434,0,0,0.3,0.0111834078893859,0.0806451612903225,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.5324675324675325,1,0.0716140395475096,0,0,0.2,0.0292801952013013,0.0161290322580645,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1168831168831168,0,0.0850325931036987,0,0,0.9,0.167547783651891,0.0,0.2224770642201834,0.04,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.7012987012987013,0,0.0867212608719336,0,0,0.5,0.1110207401382675,0.0161290322580645,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.2337662337662338,0,0.0813647340802208,0,0,0.6333333333333333,0.0233834892232614,0.032258064516129,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.3116883116883117,0,0.0766709639932453,1,0,0.3333333333333333,0.1293208621390809,0.0161290322580645,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.5454545454545454,0,0.0802843498629092,1,0,0.2666666666666666,0.0538836925579503,0.0,0.2087155963302752,0.029090909090909,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0779220779220778,0,0.0767163582880903,0,0,0.6,0.084993899959333,0.1612903225806451,0.2133027522935779,0.0181818181818181,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.3766233766233767,0,0.0746736150200642,0,0,0.3333333333333333,0.0144367629117527,0.032258064516129,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.0909090909090908,0,0.0959635393023804,0,0,0.9,0.0813338755591703,0.032258064516129,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.1688311688311688,0,0.0783051586076662,1,0,0.2666666666666666,0.0225701504676697,0.0161290322580645,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.5194805194805194,0,0.0751275579685145,0,0,0.3,0.0858072387149247,0.0,0.216743119266055,0.0109090909090909,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.1948051948051948,0,0.1015016432734734,1,0,0.0333333333333333,0.0636437576250508,0.032258064516129,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1948051948051948,0,0.074274145225428,1,1,0.4333333333333333,0.0248068320455469,0.0161290322580645,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.2077922077922078,0,0.1048245056561291,1,0,0.6666666666666666,0.2078080520536803,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.1038961038961038,0,0.0751184791095455,0,0,0.9666666666666668,0.0929239528263521,0.0,0.0928899082568807,0.0036363636363636,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.1688311688311688,0,0.076071759301291,1,0,0.7333333333333333,0.0803172021146807,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.1168831168831168,0,0.0698073466126777,1,1,0.4333333333333333,0.0178934526230174,0.0,0.4059633027522936,0.0072727272727272,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.5714285714285714,0,0.0744375646868701,0,0,0.4333333333333333,0.0372102480683204,0.0,0.1043577981651376,0.0145454545454545,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5064935064935066,0,0.0804477693243513,0,0,0.4,0.0577470516470109,0.032258064516129,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
